"sample_id","longitude","latitude","class_code","class_name","verified","region_key","extension_stratum","final_review_decision","user_confirmation_status","user_confirmation_timestamp_utc","verification_source","verification_notes"
"BCF_031","100.7648891","6.2350038","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCF_032","100.930129","5.3973643","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCF_033","100.9275238","5.7435765","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCF_034","100.8442099","6.1711331","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCF_035","100.8329115","5.9058333","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCF_036","100.5129145","6.452696","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCF_037","100.9696048","5.4717176","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCF_038","100.5810311","5.7474058","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCF_039","100.6192589","5.380256","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCF_040","100.6592927","5.9932707","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"RS05_001","102.5916279","2.4703317","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_002","103.8228213","2.3613137","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_003","103.306225","2.1647112","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_004","103.4680837","2.0437268","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_005","103.3092102","2.3354507","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_006","103.2638128","2.4772032","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_007","103.1070379","2.4665972","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_008","103.6032931","2.4445687","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_009","103.2546222","2.6460037","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_010","103.7316453","2.2697111","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_011","103.1344823","2.3784016","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_012","103.6182263","2.2168351","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_013","103.7326883","2.1416605","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_014","103.2045967","2.4515354","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_015","103.6429496","1.5298276","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_016","103.5829411","1.9467911","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_017","102.9556965","2.2720442","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_018","103.317637","2.7366488","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_019","102.7519878","2.2005473","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_020","103.3246119","2.4626197","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_021","103.6465569","2.1411227","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_022","102.43932","1.36926","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_023","103.2475211","2.5456193","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_024","102.7977708","2.5800594","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_025","103.5897167","2.4565297","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_026","103.9154539","1.9619789","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_027","102.8770448","2.2425719","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_028","103.787626","1.6879038","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_029","102.4411618","2.4386427","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_030","103.1192734","2.565027","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_031","103.6428198","2.0836306","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_032","103.5902445","2.2008749","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_033","103.3811354","1.7752077","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_034","103.8632036","1.8098338","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_035","103.7264319","2.1837599","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_036","102.5695546","2.5852262","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_037","102.7218961","2.5122985","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_038","102.4868273","2.6189105","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_039","102.9194908","1.8706045","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_040","103.2143289","2.3111462","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_041","102.6216035","2.3551945","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_042","103.4164322","2.1917527","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_043","103.2666658","2.4389954","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_044","102.9078658","2.5188017","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_045","103.3723153","2.3528056","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_046","103.2209658","2.479179","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_047","103.839578","1.8154336","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_048","103.4062011","2.6032788","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_049","103.7950585","1.5132189","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_050","102.5105004","2.6943307","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_051","103.2392346","2.3941581","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_052","103.2928064","2.7393358","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_053","103.7974329","2.0565275","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_054","103.5077401","1.330374","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_055","103.6767325","1.9106469","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_056","102.4198594","2.7360688","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_057","102.6191697","2.3745924","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_058","103.2981788","2.8263935","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_059","103.2855978","2.7011981","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_060","103.8639723","1.5379412","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_061","103.5890099","1.9680394","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_062","103.3000565","2.6030171","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_063","103.156177","2.6430179","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_064","103.8249807","2.3340816","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_065","103.4185682","2.6655027","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_066","103.1884852","2.7751422","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_067","103.7444484","2.3528235","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_068","104.1564027","1.6752458","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_069","102.4487945","2.3893324","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_070","102.4372668","1.2542129","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_071","103.7218213","2.1645438","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_072","103.0572532","2.6761371","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_073","103.839196","1.9229697","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_074","102.3524729","2.6277171","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_075","102.9523196","1.9603126","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_076","103.4556195","2.1575821","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_077","103.3858931","2.4446718","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_078","103.305946","2.4467293","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_079","103.6090551","2.013114","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS05_080","103.6869646","2.0476803","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"TJ02_067","100.7643306","6.5950269","5","forest","True","kedah_perlis_paddy_belt","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"TJ02_069","100.6388425","5.7209468","5","forest","True","kedah_perlis_paddy_belt","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"TJ02_075","100.5831821","5.1632315","5","forest","True","kedah_perlis_paddy_belt","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"TJ02_090","100.6092873","5.1627624","5","forest","True","kedah_perlis_paddy_belt","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"TJ05_023","103.5932348","1.8151375","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"TJ05_036","103.4551459","2.3890795","5","forest","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"BCB_001","100.3200656","5.4241805","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCB_002","100.4836068","5.6141828","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCB_003","100.3424628","5.4188148","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCB_004","100.7246724","6.0019402","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCB_005","100.26836","6.3344306","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCB_006","100.2179899","5.3388537","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCB_007","100.2340339","6.4330235","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCB_008","100.380957","6.1322115","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCB_009","100.2164132","6.4374678","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCB_010","100.3252581","6.6614487","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCB_011","100.4747057","5.244346","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCB_012","100.5171892","6.1710986","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_013","100.5541881","5.6358371","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_014","100.5255542","6.0792265","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_015","100.7730183","5.2622289","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_016","100.5201512","5.7226424","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_017","100.4848472","5.2947305","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_018","100.2450597","5.2834896","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_019","99.7733099","6.4215335","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_020","100.3015331","6.0836616","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_021","100.2530139","6.4932663","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
