sample_id,longitude,latitude,class_code,class_name,verified,region_key,extension_stratum,final_review_decision,user_confirmation_status,user_confirmation_timestamp_utc,verification_source,verification_notes,second_reader_class_name,second_reader_confidence,final_resolution_status
TJ01_008,100.3018329,6.241337,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_009,100.2379778,6.4237192,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_010,100.2469184,6.3762856,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_011,100.2511913,6.427966,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_TARGETED_AUTHOR_REVIEW_MATCH_20260603,20260603T041411Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_012,100.4064325,6.2663458,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_TARGETED_AUTHOR_REVIEW_MATCH_20260603,20260603T041411Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_013,100.2295401,6.3076141,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_TARGETED_AUTHOR_REVIEW_MATCH_20260603,20260603T041411Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_014,100.370944,6.2303028,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_TARGETED_AUTHOR_REVIEW_MATCH_20260603,20260603T041411Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_015,100.2999882,6.3026062,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_TARGETED_AUTHOR_REVIEW_MATCH_20260603,20260603T041411Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_016,100.4109241,5.5057368,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_TARGETED_AUTHOR_REVIEW_MATCH_20260603,20260603T041411Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_017,100.3968556,6.091576,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_TARGETED_AUTHOR_REVIEW_MATCH_20260603,20260603T041411Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_018,100.4470343,6.0217525,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_TARGETED_AUTHOR_REVIEW_MATCH_20260603,20260603T041411Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_019,100.2290936,6.4009804,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_TARGETED_AUTHOR_REVIEW_MATCH_20260603,20260603T041411Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_020,100.1934659,6.5118789,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_TARGETED_AUTHOR_REVIEW_MATCH_20260603,20260603T041411Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_021,100.4664671,6.092939,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_022,100.430682,5.3791487,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_023,100.488948,6.0659234,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_024,100.3721421,5.5990038,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_025,100.3010432,6.1923135,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_026,100.4710678,5.9949203,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_027,100.4309887,5.9121753,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_028,100.2789404,6.4685547,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_029,100.4947825,5.559018,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_030,100.4192501,5.1054852,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_031,100.5090912,5.5441545,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_032,100.4205676,5.4131724,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_033,100.2256609,6.3910025,3,paddy,True,kedah_perlis_paddy_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ02_001,100.5659235,5.6102548,6,builtup_other,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_002,100.4716372,5.5241185,6,builtup_other,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_008,100.9502734,6.6796725,4,other_agri,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_014,100.9929928,6.5757664,6,builtup_other,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_016,100.6181337,5.612046,6,builtup_other,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,low,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_022,100.3202702,6.5425395,6,builtup_other,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_023,100.8938881,6.599732,5,forest,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_027,100.0533934,6.5325633,6,builtup_other,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_030,100.5808776,5.3307509,4,other_agri,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_040,100.2478642,6.6831483,4,other_agri,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_043,100.5276169,5.6475568,6,builtup_other,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_052,100.6748592,5.6505177,4,other_agri,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_057,100.7292599,6.5900722,4,other_agri,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_058,100.5348612,6.0234162,4,other_agri,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ02_092,100.5138475,5.4614029,4,other_agri,True,kedah_perlis_paddy_belt,paddy_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ05_001,103.6377689,2.6290123,3,paddy,True,study_area,johor_paddy_supplement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ05_002,103.6357283,2.604244,3,paddy,True,study_area,johor_paddy_supplement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ05_003,102.6490282,1.9479143,4,other_agri,True,study_area,johor_paddy_supplement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ05_004,103.5578957,2.636421,3,paddy,True,study_area,johor_paddy_supplement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ05_005,102.959739,2.4609246,1,oil_palm,True,study_area,johor_paddy_supplement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,medium,ADJUDICATED_ACCEPT_SECOND_READER
BCAJ_001,100.6423197,4.95399,3,paddy,True,study_area,other_agri_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,paddy,medium,ADJUDICATED_ACCEPT_SECOND_READER
BCAJ_002,100.9868682,4.17954,4,other_agri,True,study_area,other_agri_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,other_agri,medium,AGREED_ORIGINAL_AND_SECOND_READER
BCAJ_003,100.2934229,6.4861227,6,builtup_other,True,study_area,other_agri_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
BCAJ_004,101.3628094,6.4678661,4,other_agri,True,study_area,other_agri_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,other_agri,medium,AGREED_ORIGINAL_AND_SECOND_READER
BCA_005,101.5763571,3.094911,6,builtup_other,True,johor_negeri_pahang_rubber_belt,other_agri_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,high,ADJUDICATED_ACCEPT_SECOND_READER
BCA_006,103.2327795,1.7986083,3,paddy,True,johor_negeri_pahang_rubber_belt,other_agri_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,paddy,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS04_001,102.7448356,2.7931714,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,high,ADJUDICATED_ACCEPT_SECOND_READER
RS04_002,103.827214,1.5322551,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS04_003,103.8810563,1.4802836,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS04_004,102.4009863,2.4268671,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,other_agri,medium,AGREED_ORIGINAL_AND_SECOND_READER
RS04_005,103.399973,1.8664862,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,high,ADJUDICATED_ACCEPT_SECOND_READER
RS04_006,103.5548018,2.6678037,3,paddy,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,paddy,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS04_007,103.4267945,2.2349878,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,other_agri,medium,AGREED_ORIGINAL_AND_SECOND_READER
RS04_008,103.5599866,2.7273158,3,paddy,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,paddy,high,ADJUDICATED_ACCEPT_SECOND_READER
RS04_009,103.4442094,2.0708122,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS04_011,103.2286821,2.1148061,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,other_agri,medium,AGREED_ORIGINAL_AND_SECOND_READER
RS04_012,102.9974761,2.0476767,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,other_agri,medium,AGREED_ORIGINAL_AND_SECOND_READER
RS04_013,103.5883313,1.4153602,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,high,ADJUDICATED_ACCEPT_SECOND_READER
RS04_015,103.7882956,2.4257201,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS04_016,102.9127746,2.5827146,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS04_017,104.1289223,1.3869098,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,high,ADJUDICATED_ACCEPT_SECOND_READER
RS04_018,104.1576902,1.4000087,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,high,ADJUDICATED_ACCEPT_SECOND_READER
RS04_019,103.7236803,1.6025915,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,other_agri,medium,AGREED_ORIGINAL_AND_SECOND_READER
RS04_020,103.2295485,1.9641425,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,other_agri,medium,AGREED_ORIGINAL_AND_SECOND_READER
RS04_021,103.6925662,2.4293019,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,other_agri,low,AGREED_ORIGINAL_AND_SECOND_READER
RS04_023,103.6395828,2.624068,3,paddy,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,paddy,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS04_024,103.622013,1.2636717,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS04_025,104.0359515,1.4022875,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
